submission_date,state_name,tot_cases,new_cases,tot_deaths,new_deaths
2/9/2021,American Samoa,3,0,0,0
2/9/2021,Arkansas,308848,1475,5148,42
2/10/2021,Puerto Rico,96636,142,1902,5
2/10/2021,Pennsylvania,880291,3378,22745,125
2/10/2021,South Dakota,109580,175,1815,6
2/10/2021,Colorado,407961,751,5770,24
2/10/2021,Marshall Islands,4,0,0,0
2/10/2021,Kansas,284894,1934,4303,106
2/10/2021,West Virginia,125951,429,2175,25
2/10/2021,American Samoa,3,0,0,0
2/10/2021,New Mexico,178790,510,3461,31
2/10/2021,Texas,2517453,12897,39386,385
2/10/2021,Georgia,950906,3490,15421,120
2/10/2021,Northern Mariana Islands,133,0,2,0
2/10/2021,Ohio,928631,3281,11856,63
2/10/2021,Michigan,624970,1239,15939,14
2/10/2021,Alabama,476067,1401,8888,309
2/10/2021,Louisiana,414687,333,9212,50
2/10/2021,Illinois,1152995,2825,21869,67
2/10/2021,Mississippi,284664,911,6390,23
2/10/2021,Maryland,367865,1199,7467,21
2/10/2021,Vermont,13122,17,187,1
2/10/2021,Nebraska,194632,2,1986,0
2/10/2021,Oregon,148475,543,2044,13
2/10/2021,New Jersey,732674,4370,22250,147
2/10/2021,Missouri,469223,1034,7431,270
2/10/2021,Guam,7686,13,130,0
2/10/2021,District of Columbia,38348,67,965,4
2/10/2021,Wisconsin,603255,999,6705,42
2/10/2021,Federated States of Micronesia,1,0,0,0
2/10/2021,Virginia,541018,3699,6958,26
2/10/2021,Maine,42058,175,641,0
2/10/2021,Idaho,166553,458,1791,11
2/10/2021,Nevada,285795,659,4582,23
2/10/2021,Kentucky,383032,1911,4175,49
2/10/2021,North Dakota,98353,139,1430,1
2/10/2021,Virgin Islands,2505,20,25,1
2/10/2021,California,3362981,8390,44995,518
2/10/2021,Wyoming,52874,44,647,0
2/10/2021,Rhode Island,119893,459,2259,11
2/10/2021,New Hampshire,69247,329,1116,7
2/10/2021,South Carolina,487328,2401,8197,41
2/10/2021,Connecticut,265496,888,7326,28
2/10/2021,Montana,96595,307,1320,5
2/10/2021,Indiana,643305,1431,12001,59
2/10/2021,North Carolina,805898,3833,10181,135
2/10/2021,Arizona,789245,1977,14462,176
2/10/2021,Minnesota,469905,651,6387,11
2/10/2021,Washington,324706,681,4603,45
2/10/2021,Delaware,81461,251,1245,24
2/10/2021,Utah,357339,1299,1765,17
2/10/2021,Alaska,53991,182,278,0
2/10/2021,Massachusetts,530941,1920,15111,82
2/10/2021,Arkansas,309940,1092,5174,26
2/10/2021,Tennessee,750409,2947,10731,100
2/10/2021,Republic of Palau,0,0,0,0
2/10/2021,Florida,1765659,7405,28208,160
2/10/2021,Oklahoma,412319,1586,3958,48
2/10/2021,Iowa,326573,990,5174,29
2/10/2021,Hawaii,25821,51,420,5
2/11/2021,Kansas,284894,0,4303,0
2/11/2021,West Virginia,126420,469,2187,12
2/11/2021,Arkansas,311043,1103,5199,25
2/11/2021,Tennessee,752033,1624,10812,81
2/11/2021,Hawaii,25905,84,421,1
2/11/2021,Florida,1774013,8354,28382,174
2/11/2021,Pennsylvania,884269,3978,22860,115
2/11/2021,Georgia,955085,4179,15513,92
2/11/2021,American Samoa,3,0,0,0
2/11/2021,Iowa,327426,853,5196,22
2/11/2021,Republic of Palau,0,0,0,0
2/11/2021,Northern Mariana Islands,134,1,2,0
2/11/2021,Illinois,1155833,2838,21985,116
2/11/2021,Missouri,470107,884,7442,11
2/11/2021,Montana,96842,247,1320,0
2/11/2021,Maine,42259,201,643,2
2/11/2021,Connecticut,266499,1003,7354,28
2/11/2021,New Hampshire,69612,365,1117,1
2/11/2021,Washington,326159,1453,4633,30
2/11/2021,Nevada,286387,592,4637,55
2/11/2021,Maryland,368977,1112,7503,36
2/11/2021,Nebraska,195441,809,2002,16
2/11/2021,Arizona,791106,1861,14662,200
2/11/2021,North Dakota,98466,113,1431,1
2/11/2021,Indiana,645006,1701,12028,27
2/11/2021,Mississippi,285648,984,6429,39
2/11/2021,Oregon,149082,607,2056,12
2/11/2021,New Jersey,736330,3656,22329,79
2/11/2021,District of Columbia,38533,185,973,8
2/11/2021,Vermont,13249,127,188,1
2/11/2021,Federated States of Micronesia,1,0,0,0
2/11/2021,Kentucky,384903,1871,4211,36
2/11/2021,Wisconsin,604683,1428,6723,18
2/11/2021,Virgin Islands,2524,19,25,0
2/11/2021,Guam,7689,3,130,0
2/11/2021,Alabama,477570,1503,9021,133
2/11/2021,Wyoming,52979,105,647,0
2/11/2021,Delaware,81875,414,1262,17
2/11/2021,Louisiana,417415,2728,9239,27
2/11/2021,South Carolina,490265,2937,8233,36
2/11/2021,California,3371556,8575,45456,461
2/11/2021,Rhode Island,120381,488,2274,15
2/11/2021,Idaho,166876,323,1791,0
2/11/2021,Michigan,626477,1507,16019,80
2/11/2021,Virginia,544209,3191,6966,8
2/11/2021,North Carolina,810466,4568,10294,113
2/11/2021,Minnesota,470803,898,6411,24
2/11/2021,Marshall Islands,4,0,0,0
2/11/2021,Ohio,931437,2806,12577,721
2/11/2021,Alaska,54134,143,278,0
2/11/2021,Puerto Rico,96924,288,1907,5
2/11/2021,Massachusetts,533154,2213,15172,61
2/11/2021,Utah,358581,1242,1774,9
2/11/2021,Texas,2529343,11890,39771,385
2/11/2021,South Dakota,109859,279,1829,14
2/11/2021,Colorado,409683,1722,5781,11
2/11/2021,New Mexico,179323,533,3479,18
2/11/2021,Oklahoma,413641,1322,3969,11
2/12/2021,Republic of Palau,0,0,0,0
2/12/2021,Arkansas,311608,565,5212,13
2/12/2021,Massachusetts,535382,2228,15259,87
2/12/2021,Utah,359641,1060,1785,11
2/12/2021,American Samoa,3,0,0,0
2/12/2021,Florida,1781450,7437,28565,183
2/12/2021,New Mexico,179724,401,3502,23
2/12/2021,Texas,2541845,12502,40095,324
2/12/2021,Iowa,328139,713,5223,27
2/12/2021,Tennessee,754279,2246,10893,81
2/12/2021,Oklahoma,415102,1461,4004,35
2/12/2021,Alaska,54282,148,280,2
2/12/2021,Kansas,286102,1208,4364,61
2/12/2021,Georgia,958985,3900,15708,195
2/12/2021,Pennsylvania,888256,3987,22959,99
2/12/2021,Marshall Islands,4,0,0,0
2/12/2021,Arizona,793532,2426,14834,172
2/12/2021,Mississippi,286343,695,6461,32
2/12/2021,California,3381615,10059,46002,546
2/12/2021,Montana,97063,221,1324,4
2/12/2021,Louisiana,418585,1170,9276,37
2/12/2021,Kentucky,386326,1423,4253,42
2/12/2021,Minnesota,471851,1048,6430,19
2/12/2021,Missouri,470752,645,7453,11
2/12/2021,Guam,7689,0,130,0
2/12/2021,Virgin Islands,2524,0,25,0
2/12/2021,New Hampshire,70072,460,1126,9
2/12/2021,Illinois,1158431,2598,22027,42
2/12/2021,Delaware,82263,388,1269,7
2/12/2021,North Dakota,98551,85,1431,0
2/12/2021,Virginia,547424,3215,6996,30
2/12/2021,Nebraska,195485,44,2002,0
2/12/2021,South Carolina,492643,2378,8271,38
2/12/2021,Federated States of Micronesia,1,0,0,0
2/12/2021,Maine,42418,159,647,4
2/12/2021,Vermont,13415,166,189,1
2/12/2021,Indiana,646425,1419,12117,89
2/12/2021,Michigan,628012,1535,16027,8
2/12/2021,Connecticut,267337,838,7381,27
2/12/2021,Washington,327167,1008,4675,42
2/12/2021,Maryland,370136,1159,7536,33
2/12/2021,Idaho,167225,349,1796,5
2/12/2021,District of Columbia,38670,137,976,3
2/12/2021,Alabama,478667,1097,9180,159
2/12/2021,Nevada,287023,636,4663,26
2/12/2021,Oregon,149576,494,2094,38
2/12/2021,New Jersey,740062,3732,22393,64
2/12/2021,Wyoming,53086,107,647,0
2/12/2021,North Carolina,814594,4128,10376,82
2/12/2021,Wisconsin,605785,1102,6734,11
2/12/2021,Rhode Island,120821,440,2290,16
2/12/2021,Puerto Rico,97313,389,1915,8
2/12/2021,South Dakota,110068,209,1831,2
2/12/2021,Ohio,934742,3305,15136,2559
2/12/2021,Hawaii,25966,61,422,1
2/12/2021,Northern Mariana Islands,134,0,2,0
2/12/2021,Colorado,411414,1731,5790,9
2/12/2021,West Virginia,126887,467,2199,12
2/13/2021,South Dakota,110205,137,1838,7
2/13/2021,Florida,1788827,7377,28683,118
2/13/2021,Arkansas,312562,954,5252,40
2/13/2021,Alaska,54282,0,280,0
2/13/2021,Tennessee,756071,1792,10902,9
2/13/2021,Hawaii,26023,57,422,0
2/13/2021,West Virginia,127282,395,2201,2
2/13/2021,Northern Mariana Islands,134,0,2,0
2/13/2021,Puerto Rico,97609,296,1915,0
2/13/2021,Iowa,328719,580,5236,13
2/13/2021,Wyoming,53086,0,647,0
2/13/2021,South Carolina,496131,3488,8305,34
2/13/2021,Louisiana,418585,0,9276,0
2/13/2021,Missouri,471241,489,7455,2
2/13/2021,California,3391036,9421,46435,433
2/13/2021,New Jersey,743819,3757,22440,47
2/13/2021,Maine,42528,110,649,2
2/13/2021,Vermont,13561,146,189,0
2/13/2021,Virginia,549999,2575,7012,16
2/13/2021,Guam,7689,0,130,0
2/13/2021,Delaware,82672,409,1282,13
2/13/2021,District of Columbia,38796,126,979,3
2/13/2021,Washington,328047,880,4675,0
2/13/2021,Idaho,167483,258,1803,7
2/13/2021,Kentucky,387090,764,4272,19
2/13/2021,Alabama,479856,1189,9242,62
2/13/2021,New Hampshire,70505,433,1130,4
2/13/2021,Nebraska,197027,1542,2002,0
2/13/2021,Michigan,628956,944,16119,92
2/13/2021,North Carolina,818724,4130,10453,77
2/13/2021,Minnesota,472791,940,6437,7
2/13/2021,Indiana,647657,1232,12149,32
2/13/2021,Maryland,370983,847,7554,18
2/13/2021,Illinois,1160523,2092,22087,60
2/13/2021,Mississippi,287436,1093,6462,1
2/13/2021,Rhode Island,120821,0,2290,0
2/13/2021,North Dakota,98597,46,1431,0
2/13/2021,Federated States of Micronesia,1,0,0,0
2/13/2021,Wisconsin,606651,866,6744,10
2/13/2021,Connecticut,267337,0,7381,0
2/13/2021,Virgin Islands,2524,0,25,0
2/13/2021,Montana,97297,234,1327,3
2/13/2021,Nevada,287836,813,4694,31
2/13/2021,Oregon,150034,458,2137,43
2/13/2021,Arizona,795323,1791,14948,114
2/13/2021,Oklahoma,416213,1111,4034,30
2/13/2021,Pennsylvania,892344,4088,23072,113
2/13/2021,New Mexico,180289,565,3516,14
2/13/2021,Republic of Palau,0,0,0,0
2/13/2021,Marshall Islands,4,0,0,0
2/13/2021,Kansas,286102,0,4364,0
2/13/2021,Ohio,937541,2799,16340,1204
2/13/2021,Georgia,962808,3823,15850,142
2/13/2021,Texas,2553127,11282,40378,283
2/13/2021,Colorado,412983,1569,5814,24
2/13/2021,Utah,360584,943,1790,5
2/13/2021,American Samoa,4,1,0,0
2/13/2021,Massachusetts,537331,1949,15324,65
2/14/2021,Arkansas,313028,466,5265,13
2/14/2021,Alaska,54282,0,280,0
2/14/2021,West Virginia,127588,306,2210,9
2/14/2021,Ohio,939350,1809,16346,6
2/14/2021,New Mexico,180571,282,3529,13
2/14/2021,Texas,2560060,6933,40527,149
2/14/2021,Kansas,286102,0,4364,0
2/14/2021,Pennsylvania,894915,2571,23096,24
2/14/2021,Northern Mariana Islands,134,0,2,0
2/14/2021,Colorado,413836,853,5824,10
2/14/2021,American Samoa,4,0,0,0
2/14/2021,Hawaii,26066,43,423,1
2/14/2021,South Carolina,497600,1469,8341,36
2/14/2021,Wyoming,53136,50,647,0
2/14/2021,Connecticut,267337,0,7381,0
2/14/2021,Virgin Islands,2542,18,25,0
2/14/2021,Montana,97401,104,1327,0
2/14/2021,California,3399878,8842,46843,408
2/14/2021,Minnesota,473567,776,6444,7
2/14/2021,New Jersey,745987,2168,22454,14
2/14/2021,Federated States of Micronesia,1,0,0,0
2/14/2021,Michigan,628956,0,16119,0
2/14/2021,North Carolina,821894,3170,10491,38
2/14/2021,Missouri,471662,421,7455,0
2/14/2021,Arizona,797270,1947,14978,30
2/14/2021,Guam,7699,10,130,0
2/14/2021,Vermont,13677,116,189,0
2/14/2021,Maine,42677,149,649,0
2/14/2021,Delaware,83003,331,1283,1
2/14/2021,Idaho,167483,0,1803,0
2/14/2021,Rhode Island,120821,0,2290,0
2/14/2021,Louisiana,419891,1306,9292,16
2/14/2021,Maryland,371705,722,7580,26
2/14/2021,Nebraska,197308,281,2003,1
2/14/2021,New Hampshire,70785,280,1133,3
2/14/2021,North Dakota,98643,46,1431,0
2/14/2021,District of Columbia,38918,122,979,0
2/14/2021,Illinois,1162154,1631,22121,34
2/14/2021,Virginia,551538,1539,7016,4
2/14/2021,Kentucky,388798,1708,4282,10
2/14/2021,Washington,328912,865,4675,0
2/14/2021,Mississippi,287980,544,6464,2
2/14/2021,Indiana,648875,1218,12173,24
2/14/2021,Alabama,480931,1075,9242,0
2/14/2021,Nevada,288348,512,4709,15
2/14/2021,Oregon,150281,247,2137,0
2/14/2021,Wisconsin,607213,562,6745,1
2/14/2021,Iowa,329120,401,5236,0
2/14/2021,Massachusetts,539151,1820,15384,60
2/14/2021,Republic of Palau,0,0,0,0
2/14/2021,Puerto Rico,97837,228,1920,5
2/14/2021,Utah,361294,710,1794,4
2/14/2021,Marshall Islands,4,0,0,0
2/14/2021,Georgia,964737,1929,15871,21
2/14/2021,Florida,1794155,5328,28779,96
2/14/2021,South Dakota,110315,110,1844,6
2/14/2021,Tennessee,757418,1347,10933,31
2/14/2021,Oklahoma,416832,619,4051,17
2/15/2021,Ohio,941265,1915,16394,48
2/15/2021,American Samoa,4,0,0,0
2/15/2021,Oklahoma,417349,517,4071,20
2/15/2021,Northern Mariana Islands,134,0,2,0
2/15/2021,Georgia,966807,2070,15928,57
2/15/2021,Alaska,54282,0,280,0
2/15/2021,Texas,2563949,3889,40593,66
2/15/2021,Marshall Islands,4,0,0,0
2/15/2021,Virginia,553308,1770,7037,21
2/15/2021,Michigan,630408,1452,16130,11
2/15/2021,Virgin Islands,2542,0,25,0
2/15/2021,New Jersey,747432,1445,22466,12
2/15/2021,New Hampshire,71017,232,1135,2
2/15/2021,Vermont,13862,185,190,1
2/15/2021,Federated States of Micronesia,1,0,0,0
2/15/2021,California,3406365,6487,47043,200
2/15/2021,Alabama,481605,674,9244,2
2/15/2021,Oregon,150464,183,2137,0
2/15/2021,Connecticut,270242,2905,7447,66
2/15/2021,Maine,42768,91,651,2
2/15/2021,North Dakota,98781,138,1431,0
2/15/2021,Minnesota,474169,602,6446,2
2/15/2021,Arizona,798608,1338,14978,0
2/15/2021,Guam,7701,2,130,0
2/15/2021,Washington,328912,0,4675,0
2/15/2021,Wisconsin,607639,426,6749,4
2/15/2021,Mississippi,288714,734,6501,37
2/15/2021,Kentucky,389521,723,4291,9
2/15/2021,Rhode Island,121787,966,2334,44
2/15/2021,Idaho,167483,0,1803,0
2/15/2021,Nebraska,197428,120,2004,1
2/15/2021,North Carolina,824352,2458,10501,10
2/15/2021,Nevada,288739,391,4720,11
2/15/2021,Maryland,372221,516,7612,32
2/15/2021,Indiana,649652,777,12190,17
2/15/2021,South Carolina,498736,1136,8365,24
2/15/2021,Illinois,1163574,1420,22166,45
2/15/2021,Montana,97539,138,1328,1
2/15/2021,Louisiana,420394,503,9325,33
2/15/2021,District of Columbia,39001,83,980,1
2/15/2021,Delaware,83239,236,1283,0
2/15/2021,Missouri,472143,481,7458,3
2/15/2021,Wyoming,53136,0,647,0
2/15/2021,Tennessee,758561,1143,10937,4
2/15/2021,Republic of Palau,0,0,0,0
2/15/2021,Arkansas,313348,320,5275,10
2/15/2021,Hawaii,26097,31,423,0
2/15/2021,West Virginia,127889,301,2212,2
2/15/2021,Kansas,287450,1348,4406,42
2/15/2021,Colorado,414369,533,5826,2
2/15/2021,Pennsylvania,896860,1945,23119,23
2/15/2021,South Dakota,110376,61,1844,0
2/15/2021,Florida,1797728,3573,28934,155
2/15/2021,Utah,361756,462,1796,2
2/15/2021,Puerto Rico,98317,480,1924,4
2/15/2021,Iowa,329453,333,5237,1
2/15/2021,Massachusetts,540631,1480,15416,32
2/15/2021,New Mexico,180761,190,3538,9
2/16/2021,Hawaii,26113,16,423,0
2/16/2021,Utah,362347,591,1797,1
2/16/2021,American Samoa,4,0,0,0
2/16/2021,Colorado,415037,668,5828,2
2/16/2021,Alaska,54736,454,285,5
2/16/2021,South Dakota,110593,217,1844,0
2/16/2021,Kansas,287450,0,4406,0
2/16/2021,Marshall Islands,4,0,0,0
2/16/2021,Northern Mariana Islands,135,1,2,0
2/16/2021,Iowa,329909,456,5263,26
2/16/2021,Puerto Rico,98428,111,1930,6
2/16/2021,Minnesota,474621,452,6448,2
2/16/2021,Washington,329746,834,4709,34
2/16/2021,Louisiana,420394,0,9325,0
2/16/2021,New Jersey,751065,3633,22497,31
2/16/2021,Maine,42871,103,654,3
2/16/2021,Virgin Islands,2542,0,25,0
2/16/2021,Arizona,799740,1132,14981,3
2/16/2021,Indiana,650530,878,12231,41
2/16/2021,North Carolina,826340,1988,10562,61
2/16/2021,Alabama,482488,883,9257,13
2/16/2021,Mississippi,289398,684,6524,23
2/16/2021,Missouri,472741,598,7470,12
2/16/2021,Wyoming,53351,215,662,15
2/16/2021,North Dakota,98901,120,1431,0
2/16/2021,Virginia,555592,2284,7075,38
2/16/2021,New Hampshire,71215,198,1136,1
2/16/2021,Idaho,167945,462,1806,3
2/16/2021,Rhode Island,122072,285,2344,10
2/16/2021,Federated States of Micronesia,1,0,0,0
2/16/2021,Connecticut,270822,580,7449,2
2/16/2021,Delaware,83369,130,1291,8
2/16/2021,Oregon,150875,411,2138,1
2/16/2021,District of Columbia,39131,130,982,2
2/16/2021,Nevada,289029,290,4733,13
2/16/2021,California,3412057,5692,47107,64
2/16/2021,Nebraska,197447,19,2004,0
2/16/2021,Wisconsin,608418,779,6788,39
2/16/2021,Kentucky,390762,1241,4318,27
2/16/2021,Maryland,372980,759,7630,18
2/16/2021,Vermont,13917,55,191,1
2/16/2021,Guam,7703,2,130,0
2/16/2021,South Carolina,499868,1132,8404,39
2/16/2021,Michigan,631532,1124,16149,19
2/16/2021,Montana,97666,127,1331,3
2/16/2021,Illinois,1164922,1348,22199,33
2/16/2021,Georgia,969702,2895,16174,246
2/16/2021,Tennessee,759523,962,10954,17
2/16/2021,Ohio,943291,2026,16453,59
2/16/2021,Pennsylvania,899237,2377,23126,7
2/16/2021,Texas,2567297,3348,40645,52
2/16/2021,Oklahoma,418297,948,4099,28
2/16/2021,Arkansas,313525,177,5287,12
2/16/2021,Florida,1803893,6165,29154,220
2/16/2021,West Virginia,128117,228,2216,4
2/16/2021,Massachusetts,541598,967,15465,49
2/16/2021,New Mexico,181060,299,3550,12
2/16/2021,Republic of Palau,0,0,0,0
2/17/2021,Republic of Palau,0,0,0,0
2/17/2021,Northern Mariana Islands,135,0,2,0
2/17/2021,South Dakota,110685,92,1844,0
2/17/2021,Marshall Islands,4,0,0,0
2/17/2021,Utah,363248,901,1806,9
2/17/2021,Pennsylvania,902650,3413,23319,193
2/17/2021,Massachusetts,542920,1322,15520,55
2/17/2021,Tennessee,760303,780,10985,31
2/17/2021,New Mexico,181332,272,3562,12
2/17/2021,Arkansas,314192,667,5313,26
2/17/2021,Florida,1811078,7185,29311,157
2/17/2021,Arizona,801055,1315,15063,82
2/17/2021,District of Columbia,39180,49,985,3
2/17/2021,Mississippi,289532,134,6531,7
2/17/2021,Nevada,289392,363,4774,41
2/17/2021,Vermont,13996,79,191,0
2/17/2021,Montana,97900,234,1334,3
2/17/2021,Virginia,557896,2304,7090,15
2/17/2021,Virgin Islands,2558,16,25,0
2/17/2021,Illinois,1166717,1795,22224,25
2/17/2021,Michigan,632772,1240,16160,11
2/17/2021,North Dakota,99034,133,1435,4
2/17/2021,Idaho,168353,408,1817,11
2/17/2021,Federated States of Micronesia,1,0,0,0
2/17/2021,Oregon,151257,382,2143,5
2/17/2021,Maryland,373966,986,7661,31
2/17/2021,Delaware,83581,212,1316,25
2/17/2021,Minnesota,475379,758,6458,10
2/17/2021,Alabama,483167,679,9346,89
2/17/2021,New Hampshire,71964,749,1148,12
2/17/2021,Missouri,473459,718,7695,225
2/17/2021,California,3416147,4090,47507,400
2/17/2021,Nebraska,197746,299,2018,14
2/17/2021,Louisiana,421018,624,9391,66
2/17/2021,Connecticut,271356,534,7476,27
2/17/2021,New Jersey,755174,4109,22632,135
2/17/2021,Washington,330807,1061,4759,50
2/17/2021,Rhode Island,122440,368,2352,8
2/17/2021,Wisconsin,609189,771,6798,10
2/17/2021,Wyoming,53450,99,662,0
2/17/2021,Indiana,651453,923,12250,19
2/17/2021,South Carolina,501976,2108,8433,29
2/17/2021,Maine,43090,219,655,1
2/17/2021,North Carolina,829507,3167,10670,108
2/17/2021,Guam,7705,2,130,0
2/17/2021,Kentucky,391772,1010,4336,18
2/17/2021,Alaska,54799,63,286,1
2/17/2021,Texas,2571063,3766,40717,72
2/17/2021,Ohio,945107,1816,16513,60
2/17/2021,American Samoa,4,0,0,0
2/17/2021,Hawaii,26140,27,424,1
2/17/2021,Kansas,288717,1267,4521,115
2/17/2021,Iowa,330507,598,5306,43
2/17/2021,West Virginia,128405,288,2225,9
2/17/2021,Puerto Rico,98506,78,1940,10
2/17/2021,Colorado,416174,1137,5838,10
2/17/2021,Oklahoma,418957,660,4122,23
2/17/2021,Georgia,973247,3545,16273,99
2/18/2021,Florida,1816108,5030,29474,163
2/18/2021,Massachusetts,544723,1803,15581,61
2/18/2021,South Dakota,110871,186,1847,3
2/18/2021,Puerto Rico,98624,118,1947,7
2/18/2021,Utah,364399,1151,1813,7
2/18/2021,Pennsylvania,905995,3345,23413,94
2/18/2021,Alaska,55009,210,286,0
2/18/2021,Northern Mariana Islands,135,0,2,0
2/18/2021,Texas,2574194,3131,40814,97
2/18/2021,Oklahoma,419772,815,4142,20
2/18/2021,Tennessee,761301,998,11057,72
2/18/2021,Hawaii,26200,60,425,1
2/18/2021,Ohio,947389,2282,16611,98
2/18/2021,American Samoa,4,0,0,0
2/18/2021,Alabama,484365,1198,9424,78
2/18/2021,Nevada,289880,488,4805,31
2/18/2021,Montana,98100,200,1337,3
2/18/2021,New Hampshire,72398,434,1150,2
2/18/2021,Connecticut,271903,547,7496,20
2/18/2021,Wyoming,53531,81,662,0
2/18/2021,Missouri,474021,562,7709,14
2/18/2021,Louisiana,421846,828,9406,15
2/18/2021,Arizona,802198,1143,15276,213
2/18/2021,Virgin Islands,2558,0,25,0
2/18/2021,New Jersey,758451,3277,22721,89
2/18/2021,Idaho,168639,286,1826,9
2/18/2021,Minnesota,476292,913,6472,14
2/18/2021,North Carolina,833423,3916,10766,96
2/18/2021,Virginia,559930,2034,7098,8
2/18/2021,Wisconsin,610055,866,6816,18
2/18/2021,California,3421720,5573,47924,417
2/18/2021,Indiana,652210,757,12281,31
2/18/2021,Oregon,151713,456,2149,6
2/18/2021,North Dakota,99153,119,1435,0
2/18/2021,Delaware,83852,271,1326,10
2/18/2021,Maine,43225,135,655,0
2/18/2021,Rhode Island,122859,419,2367,15
2/18/2021,South Carolina,504284,2308,8470,37
2/18/2021,Michigan,633973,1201,16251,91
2/18/2021,Maryland,374974,1008,7677,16
2/18/2021,Washington,332007,1200,4803,44
2/18/2021,Vermont,14149,153,193,2
2/18/2021,Guam,7715,10,130,0
2/18/2021,Nebraska,198042,296,2025,7
2/18/2021,Federated States of Micronesia,1,0,0,0
2/18/2021,Kentucky,392729,957,4373,37
2/18/2021,District of Columbia,39301,121,992,7
2/18/2021,Mississippi,289892,360,6534,3
2/18/2021,Illinois,1168683,1966,22297,73
2/18/2021,Iowa,331221,714,5321,15
2/18/2021,West Virginia,128760,355,2236,11
2/18/2021,Arkansas,314445,253,5323,10
2/18/2021,Marshall Islands,4,0,0,0
2/18/2021,New Mexico,181739,407,3580,18
2/18/2021,Kansas,288717,0,4521,0
2/18/2021,Georgia,976732,3485,16403,130
2/18/2021,Republic of Palau,0,0,0,0
2/18/2021,Colorado,417415,1241,5864,26
2/19/2021,Marshall Islands,4,0,0,0
2/19/2021,American Samoa,4,0,0,0
2/19/2021,Puerto Rico,98835,211,1957,10
2/19/2021,Alaska,55198,189,286,0
2/19/2021,Republic of Palau,0,0,0,0
2/19/2021,Massachusetts,546402,1679,15617,36
2/19/2021,Hawaii,26244,44,427,2
2/19/2021,Northern Mariana Islands,135,0,2,0
2/19/2021,Utah,365256,857,1834,21
2/19/2021,Oklahoma,420702,930,4165,23
2/19/2021,Alabama,485212,847,9573,149
2/19/2021,Louisiana,422287,441,9440,34
2/19/2021,Washington,332904,897,4822,19
2/19/2021,Rhode Island,123145,286,2376,9
2/19/2021,Oregon,152190,477,2149,0
2/19/2021,South Carolina,506535,2251,8500,30
2/19/2021,Maine,43366,141,658,3
2/19/2021,Virginia,561812,1882,7197,99
2/19/2021,Wyoming,53683,152,662,0
2/19/2021,Virgin Islands,2575,17,25,0
2/19/2021,Idaho,168953,314,1827,1
2/19/2021,Nevada,290300,420,4831,26
2/19/2021,Federated States of Micronesia,1,0,0,0
2/19/2021,Missouri,474587,566,7715,6
2/19/2021,California,3428518,6798,48344,420
2/19/2021,Illinois,1170902,2219,22368,71
2/19/2021,New Hampshire,72767,369,1152,2
2/19/2021,Guam,7715,0,130,0
2/19/2021,Vermont,14251,102,193,0
2/19/2021,Mississippi,290242,350,6553,19
2/19/2021,Indiana,653245,1035,12325,44
2/19/2021,Montana,98377,277,1339,2
2/19/2021,North Dakota,99228,75,1437,2
2/19/2021,Arizona,804116,1918,15421,145
2/19/2021,Kentucky,394687,1958,4401,28
2/19/2021,Nebraska,198442,400,2043,18
2/19/2021,Delaware,84181,329,1343,17
2/19/2021,Wisconsin,610974,919,6852,36
2/19/2021,New Jersey,761498,3047,22784,63
2/19/2021,District of Columbia,39461,160,993,1
2/19/2021,Michigan,635446,1473,16274,23
2/19/2021,Connecticut,273101,1198,7523,27
2/19/2021,Minnesota,477287,995,6480,8
2/19/2021,Maryland,375737,763,7697,20
2/19/2021,North Carolina,836650,3227,10820,54
2/19/2021,Florida,1822644,6536,29692,218
2/19/2021,Kansas,290832,2115,4614,93
2/19/2021,Georgia,980411,3679,16610,207
2/19/2021,South Dakota,111018,147,1853,6
2/19/2021,Ohio,949695,2306,16693,82
2/19/2021,Colorado,418695,1280,5878,14
2/19/2021,Arkansas,314713,268,5336,13
2/19/2021,West Virginia,129055,295,2248,12
2/19/2021,Tennessee,762673,1372,11064,7
2/19/2021,New Mexico,182050,311,3599,19
2/19/2021,Iowa,331768,547,5336,15
2/19/2021,Texas,2577131,2937,40986,172
2/19/2021,Pennsylvania,908773,2778,23480,67
2/20/2021,Arkansas,315230,517,5348,12
2/20/2021,Kansas,290832,0,4614,0
2/20/2021,West Virginia,129364,309,2254,6
2/20/2021,South Dakota,111165,147,1859,6
2/20/2021,Georgia,983747,3336,16742,132
2/20/2021,Marshall Islands,4,0,0,0
2/20/2021,Colorado,419812,1117,5887,9
2/20/2021,Massachusetts,548224,1822,15670,53
2/20/2021,Puerto Rico,99064,229,1979,22
2/20/2021,Oklahoma,421715,1013,4191,26
2/20/2021,South Carolina,508471,1936,8535,35
2/20/2021,Indiana,654660,1415,12336,11
2/20/2021,Idaho,169150,197,1826,-1
2/20/2021,Washington,333794,890,4822,0
2/20/2021,North Carolina,840096,3446,10896,76
2/20/2021,Federated States of Micronesia,1,0,0,0
2/20/2021,Guam,7715,0,130,0
2/20/2021,New Jersey,764374,2876,22834,50
2/20/2021,Delaware,84531,350,1366,23
2/20/2021,Missouri,474997,410,7715,0
2/20/2021,Virginia,564115,2303,7331,134
2/20/2021,Nebraska,198751,309,2047,4
2/20/2021,Connecticut,273101,0,7523,0
2/20/2021,Vermont,14359,108,196,3
2/20/2021,Wisconsin,611789,815,6871,19
2/20/2021,Wyoming,53683,0,662,0
2/20/2021,New Hampshire,73161,394,1153,1
