submission_date,state_name,tot_cases,new_cases,tot_deaths,new_deaths
03/29/2021,Nebraska,208912,359,2177,2
04/09/2021,Nevada,306952,637,5323,10
05/07/2020,New Hampshire,2843,103,114,3
06/26/2020,California,200461,4890,5812,79
02/21/2021,California,3441946,6760,49105,280
01/22/2020,North Dakota,0,0,0,0
03/03/2021,Wisconsin,619087,780,7069,19
07/09/2020,New Hampshire,5973,21,387,1
03/08/2020,Illinois,7,1,0,0
08/23/2020,Virgin Islands,984,52,11,1
04/19/2020,Washington,11790,-12,635,11
05/25/2020,Delaware,9067,258,337,11
05/19/2020,South Carolina,9336,134,420,4
04/22/2020,New Jersey,95865,3478,5063,310
04/05/2020,Rhode Island,1163,182,30,2
02/03/2021,Wisconsin,595756,1539,6496,16
10/10/2020,Michigan,149464,1648,7219,19
03/02/2021,Illinois,1189416,1577,22803,44
02/25/2021,Federated States of Micronesia,1,0,0,0
03/24/2021,Guam,7794,5,134,0
04/04/2021,Indiana,690910,945,13074,0
02/18/2020,North Carolina,0,0,0,0
06/08/2020,Connecticut,44092,124,4084,13
09/11/2020,Nevada,73051,260,1474,10
02/12/2020,Federated States of Micronesia,0,0,0,0
02/20/2020,South Carolina,0,0,0,0
11/08/2020,New Jersey,271049,2506,16429,4
10/29/2020,Montana,30853,887,337,12
02/06/2021,Delaware,79832,286,1202,11
10/30/2020,Minnesota,145465,3154,2491,19
05/09/2020,Missouri,9648,198,472,23
06/10/2020,Delaware,10107,51,414,1
09/27/2020,Virginia,146593,449,3172,13
02/13/2021,Connecticut,267337,0,7381,0
02/24/2021,Maryland,379466,976,7805,16
07/04/2020,Indiana,47432,517,2687,6
05/19/2020,Alabama,12376,-211,504,8
02/25/2020,Nevada,0,0,0,0
02/17/2020,Nebraska,0,0,0,0
05/30/2020,Missouri,12919,113,771,33
01/05/2021,Wisconsin,531890,4019,5366,97
07/26/2020,Idaho,18177,350,146,0
03/17/2021,Nebraska,205539,325,2130,1
09/07/2020,Nevada,72218,357,1426,4
04/05/2021,Oregon,167128,246,2394,2
01/22/2020,Washington,1,1,0,0
02/21/2020,North Dakota,0,0,0,0
03/31/2020,Michigan,7615,1117,259,75
08/05/2020,Washington,60084,705,1624,5
05/07/2020,North Dakota,1371,48,31,0
11/24/2020,South Carolina,211351,1762,4411,23
06/14/2020,North Carolina,44124,1444,1109,5
08/10/2020,Maryland,96843,585,3604,13
11/24/2020,Kentucky,162838,2606,1809,17
05/26/2020,North Carolina,24141,176,766,12
10/06/2020,North Carolina,221258,1504,3670,33
09/14/2020,Wisconsin,95497,818,1218,0
02/14/2020,Virgin Islands,0,0,0,0
08/30/2020,Maine,4526,37,132,0
02/03/2021,Alabama,465056,2118,8203,309
02/15/2020,Missouri,0,0,0,0
10/28/2020,Illinois,393808,6110,9889,51
01/28/2021,Alabama,452734,3648,7340,168
09/11/2020,Arizona,207523,521,5288,15
12/26/2020,Rhode Island,85116,797,1856,11
11/14/2020,North Dakota,63796,924,736,10
08/30/2020,Virgin Islands,1134,5,14,0
07/06/2020,Rhode Island,17076,48,992,4
05/10/2020,Virgin Islands,69,0,4,0
08/05/2020,Oregon,19978,279,338,5
04/11/2020,Michigan,23853,1291,1391,113
06/20/2020,New Jersey,169568,355,12857,22
02/13/2021,Virgin Islands,2524,0,25,0
04/01/2021,Nebraska,209896,550,2181,1
05/19/2020,Illinois,98030,1545,4379,145
05/28/2020,District of Columbia,8492,86,453,8
06/02/2020,Montana,525,2,17,0
03/21/2020,Nebraska,42,4,0,0
04/08/2021,California,3588152,2093,58788,129
02/24/2020,Illinois,2,0,0,0
02/04/2021,Arizona,771796,4417,13752,176
03/23/2021,Missouri,572147,687,8434,5
07/29/2020,Connecticut,49540,463,4425,2
11/16/2020,South Carolina,198643,1120,4263,19
02/19/2021,Minnesota,477287,995,6480,8
04/22/2020,Federated States of Micronesia,0,0,0,0
10/28/2020,Maryland,143387,962,4127,12
04/04/2020,Guam,93,9,4,0
10/07/2020,Mississippi,102241,563,3051,24
04/06/2021,New Jersey,933736,3710,24700,51
05/23/2020,North Dakota,2365,48,52,0
06/02/2020,Alabama,18771,333,653,7
09/28/2020,Rhode Island,24604,141,1123,2
10/20/2020,Kentucky,89544,1297,1342,16
12/01/2020,Vermont,4239,67,72,3
06/10/2020,Wisconsin,21593,285,671,10
03/08/2020,Arizona,5,0,0,0
12/02/2020,Montana,64340,1135,713,15
01/30/2021,Mississippi,275001,811,6045,27
02/04/2020,Montana,0,0,0,0
10/02/2020,Maine,5468,0,142,0
06/10/2020,Guam,183,3,5,0
01/18/2021,New Hampshire,57864,1000,933,0
07/28/2020,Delaware,14602,126,581,1
08/01/2020,Vermont,1421,7,57,0
03/27/2020,Maryland,774,0,5,0
02/16/2020,Virginia,0,0,0,0
03/29/2021,Rhode Island,136881,399,2620,2
10/26/2020,Illinois,383698,4729,9792,17
01/29/2021,Mississippi,274190,1528,6018,35
05/18/2020,Connecticut,38116,697,3449,41
02/27/2021,Vermont,15098,135,204,0
03/17/2020,Federated States of Micronesia,0,0,0,0
02/02/2021,Minnesota,463132,604,6278,8
03/05/2020,Connecticut,0,0,0,0
03/26/2021,Maryland,406709,1386,8246,14
07/21/2020,Alabama,70426,1476,1307,15
05/20/2020,California,84057,2262,3436,102
02/27/2020,Arizona,1,0,0,0
06/09/2020,Idaho,3220,31,85,2
10/28/2020,Wyoming,12146,340,77,0
10/21/2020,Mississippi,113081,958,3231,8
04/04/2020,Rhode Island,981,136,28,9
06/30/2020,Wisconsin,31662,629,791,7
12/07/2020,Connecticut,135844,8129,5224,78
10/18/2020,Indiana,147582,1605,3937,19
02/12/2020,Maryland,0,0,0,0
10/11/2020,New Jersey,220023,836,16174,3
03/08/2020,Rhode Island,3,1,0,0
11/10/2020,Louisiana,194702,1330,6058,10
02/08/2021,California,3346340,10414,44150,208
05/27/2020,Missouri,12488,148,696,10
05/15/2020,New Hampshire,3464,82,159,8
03/10/2021,Mississippi,299124,679,6864,19
01/23/2021,Rhode Island,111612,712,2269,8
04/26/2020,Alabama,6627,414,220,7
03/13/2021,Nebraska,204464,302,2127,3
04/19/2020,Mississippi,4512,538,169,17
02/05/2021,Michigan,619499,1754,15750,25
02/10/2021,Indiana,643305,1431,12001,59
07/03/2020,Alabama,41865,1754,1006,21
12/12/2020,California,1521432,35729,20847,225
01/05/2021,Arizona,567474,5932,9317,253
04/03/2021,Oregon,166480,467,2391,6
04/05/2021,Alabama,516918,109,10638,1
02/24/2020,Virgin Islands,0,0,0,0
03/23/2020,North Dakota,32,2,0,0
03/10/2021,South Carolina,533751,1089,8969,15
08/19/2020,South Carolina,111815,810,2545,30
10/11/2020,Wisconsin,158315,2713,1475,7
05/31/2020,Michigan,57397,513,5491,28
11/14/2020,South Carolina,196016,1977,4225,11
02/16/2021,Illinois,1164922,1348,22199,33
09/16/2020,North Dakota,16333,0,184,7
01/11/2021,Wisconsin,551942,1682,5575,5
01/09/2021,Vermont,8790,171,156,0
10/15/2020,Nevada,88060,655,1746,7
05/17/2020,Wisconsin,12543,356,453,0
06/18/2020,Connecticut,45440,11,4226,7
02/02/2021,Montana,94384,314,1249,15
05/09/2020,North Dakota,1464,39,35,2
02/09/2021,Virgin Islands,2485,12,24,0
03/07/2021,New Jersey,812609,2519,23574,17
03/27/2021,Federated States of Micronesia,1,0,0,0
02/05/2020,Maryland,0,0,0,0
12/02/2020,Maryland,205399,2044,4764,49
02/12/2020,North Dakota,0,0,0,0
08/03/2020,Guam,375,7,5,0
04/23/2020,New Jersey,99989,4124,5368,305
01/22/2021,Mississippi,263023,1856,5752,39
02/21/2021,Alabama,486843,857,9592,2
06/15/2020,Maryland,62409,377,2982,35
07/29/2020,District of Columbia,11999,54,584,1
06/25/2020,Idaho,4865,220,90,0
01/31/2020,New Hampshire,0,0,0,0
05/10/2020,Louisiana,31673,183,2286,19
02/09/2021,Nevada,285136,546,4559,37
02/27/2021,Arizona,815707,1179,15967,70
05/19/2020,District of Columbia,7434,164,400,8
01/22/2020,Virginia,0,0,0,0
07/22/2020,Wisconsin,48583,747,872,6
01/15/2021,Wisconsin,563866,2706,5770,42
02/23/2020,California,10,0,0,0
11/09/2020,Nevada,110982,960,1852,1
02/10/2021,North Carolina,805898,3833,10181,135
08/30/2020,Wisconsin,80300,570,1130,3
04/01/2020,New Hampshire,415,48,4,1
09/25/2020,Indiana,115407,1171,3566,18
11/01/2020,Illinois,423539,6980,10075,35
03/21/2021,Missouri,570876,289,8374,0
10/22/2020,North Dakota,35939,887,440,9
11/05/2020,New Jersey,262100,2575,16403,12
01/08/2021,Mississippi,236870,3205,5147,46
12/04/2020,California,1286557,22018,19582,145
11/25/2020,Montana,58565,1061,652,22
06/15/2020,Kentucky,12647,202,505,6
03/03/2020,North Carolina,1,0,0,0
09/05/2020,Washington,76836,501,1953,0
01/21/2021,Virginia,463751,4147,6002,62
10/07/2020,New Jersey,215819,624,16152,5
12/30/2020,Maryland,276662,2973,5895,47
06/10/2020,New Hampshire,5178,46,301,7
10/27/2020,Maryland,142425,684,4115,7
04/14/2020,Virginia,6500,329,195,41
09/24/2020,Federated States of Micronesia,0,0,0,0
10/05/2020,Montana,15298,663,191,4
09/19/2020,Alabama,144164,1301,2437,9
03/28/2021,Delaware,94062,361,1544,0
12/30/2020,Idaho,139864,1340,1403,10
07/08/2020,Kentucky,17919,400,608,6
11/18/2020,New Jersey,312477,4736,16655,37
06/26/2020,District of Columbia,10185,26,546,3
01/14/2021,Virginia,422634,4795,5656,30
03/18/2021,Virginia,602182,1632,10092,-90
03/09/2021,Missouri,563662,865,8297,2
02/21/2020,New Jersey,0,0,0,0
07/27/2020,Alabama,81270,1976,1492,19
06/06/2020,Missouri,14363,87,809,10
11/16/2020,Rhode Island,44736,669,1297,6
05/26/2020,Louisiana,38159,245,2701,11
05/25/2020,Nebraska,12355,221,150,0
05/08/2020,Guam,151,0,5,0
07/02/2020,Kentucky,16079,237,581,9
07/10/2020,Guam,312,2,5,0
03/08/2021,Virgin Islands,2744,9,25,0
11/03/2020,New Jersey,256479,2432,16371,14
09/02/2020,Nebraska,34995,421,399,0
06/28/2020,New Hampshire,5747,76,367,2
01/20/2021,California,3019371,22403,34433,694
02/11/2020,Vermont,0,0,0,0
01/07/2021,Connecticut,202758,3304,6287,57
01/04/2021,New Jersey,546091,2496,19244,36
01/25/2021,Connecticut,243632,5817,6911,92
05/27/2020,Virgin Islands,69,0,6,0
03/25/2021,South Carolina,548471,1136,9151,9
09/28/2020,Virginia,147516,923,3187,15
06/19/2020,Minnesota,32467,792,1406,30
01/03/2021,New Jersey,543595,4049,19208,21
11/30/2020,Nevada,152169,1642,2144,8
03/16/2021,Kentucky,417412,802,5029,24
03/10/2020,South Carolina,8,2,0,0
06/14/2020,Delaware,10340,76,423,1
02/04/2020,California,6,0,0,0
08/09/2020,Louisiana,131399,2653,4263,56
07/03/2020,Delaware,11923,192,512,2
01/17/2021,Washington,289939,3969,3903,0
01/15/2021,Maryland,324031,3292,6541,47
01/11/2021,California,2710801,39839,29965,264
01/20/2021,Wyoming,50124,202,550,0
05/20/2020,Minnesota,17670,0,786,0
04/02/2021,Vermont,19755,232,228,1
11/13/2020,South Carolina,194039,1802,4214,18
03/08/2021,Connecticut,287396,2066,7725,21
10/05/2020,Louisiana,169937,218,5586,9
07/29/2020,Wyoming,2628,39,26,0
06/24/2020,District of Columbia,10128,34,541,4
10/14/2020,Washington,95509,734,2221,10
02/28/2021,Nebraska,200882,162,2082,0
05/28/2020,Virgin Islands,69,0,6,0
12/19/2020,Missouri,398547,2270,4904,51
03/05/2020,Alabama,0,0,0,0
04/17/2020,Nevada,3524,203,151,9
12/15/2020,North Dakota,88395,2,1170,0
12/18/2020,Delaware,49109,341,854,9
03/30/2021,Federated States of Micronesia,1,0,0,0
12/17/2020,Nebraska,153400,1297,1453,5
08/27/2020,Louisiana,146338,677,4874,23
12/27/2020,Federated States of Micronesia,0,0,0,0
03/08/2021,Delaware,88563,209,1475,2
09/24/2020,Michigan,132337,1078,7019,6
10/23/2020,Montana,26503,183,282,-1
03/05/2021,Delaware,87874,231,1453,9
03/02/2020,New Jersey,0,0,0,0
01/30/2021,Connecticut,250023,0,7046,0
12/12/2020,Maryland,234647,2638,5117,17
02/02/2020,Maine,0,0,0,0
01/23/2021,Maine,36787,513,544,0
03/05/2020,Rhode Island,2,0,0,0
09/27/2020,Vermont,1742,3,58,0
10/08/2020,Nebraska,50059,663,514,7
02/28/2020,North Dakota,0,0,0,0
03/24/2021,Virgin Islands,2876,-1,25,-1
08/09/2020,Alabama,101334,981,1768,17
06/02/2020,District of Columbia,8886,29,470,2
09/01/2020,New Hampshire,7297,22,432,0
09/16/2020,Nebraska,39419,449,439,3
04/07/2021,Federated States of Micronesia,1,0,0,0
08/08/2020,Mississippi,66646,0,1874,0
12/31/2020,District of Columbia,28983,225,786,6
05/06/2020,Mississippi,8424,2,374,0
06/23/2020,Kentucky,14141,302,537,11
05/09/2020,Virgin Islands,69,1,4,0
12/11/2020,Montana,71870,978,805,24
11/14/2020,New Jersey,295012,4856,16548,26
03/14/2020,California,311,47,4,0
01/28/2020,Nebraska,0,0,0,0
05/12/2020,New Jersey,140851,814,9508,198
03/21/2021,Arizona,836253,488,16745,12
01/29/2021,New Hampshire,64838,580,1036,14
10/08/2020,Rhode Island,26407,269,1143,4
05/03/2020,Virgin Islands,66,0,4,0
04/05/2020,North Dakota,207,21,3,0
11/06/2020,Connecticut,78125,1065,4671,15
01/11/2021,North Carolina,629124,5936,7578,11
06/24/2020,Oregon,7444,170,195,3
02/11/2020,Maryland,0,0,0,0
02/10/2020,Wyoming,0,0,0,0
04/05/2021,New Hampshire,86125,279,1249,0
09/06/2020,Wyoming,4032,26,42,0
02/22/2020,Vermont,0,0,0,0
03/26/2021,Missouri,574994,577,8440,2
06/09/2020,Wisconsin,21308,270,661,15
02/05/2021,Montana,95458,347,1307,-1
03/23/2020,Arizona,253,101,2,0
03/21/2021,Federated States of Micronesia,1,0,0,0
03/15/2021,South Carolina,538239,598,9027,11
05/29/2020,Wisconsin,17707,733,568,18
04/03/2020,California,12024,2833,270,67
04/09/2021,Wyoming,56873,71,701,0
12/26/2020,Maine,21881,334,325,6
03/23/2020,Nevada,245,55,4,2
08/04/2020,Alabama,93847,1186,1668,35
09/21/2020,Rhode Island,23784,98,1117,2
12/14/2020,Michigan,472780,7621,11289,94
08/07/2020,Louisiana,128746,1500,4207,61
01/17/2021,Nevada,261573,1483,3779,18
08/29/2020,New Jersey,194756,372,15933,3
07/24/2020,Arizona,156301,3357,3142,79
02/29/2020,North Dakota,0,0,0,0
08/31/2020,Guam,1447,52,13,3
03/29/2021,Guam,7805,1,134,0
12/24/2020,Wisconsin,503706,3263,5019,66
06/17/2020,Virginia,56238,463,1586,3
12/13/2020,New Jersey,440069,4693,17751,19
05/23/2020,Wyoming,813,10,12,0
02/15/2021,Arizona,798608,1338,14978,0
08/09/2020,Michigan,96726,535,6519,-1
02/07/2020,Minnesota,0,0,0,0
10/02/2020,Connecticut,58297,555,4513,2
02/20/2020,Oregon,0,0,0,0
09/20/2020,New Jersey,204234,497,16067,3
03/04/2020,Kentucky,0,0,0,0
07/03/2020,District of Columbia,10435,45,555,1
01/05/2021,Mississippi,228235,2791,5013,38
06/10/2020,Mississippi,18483,0,868,0
02/25/2020,Illinois,2,0,0,0
12/06/2020,Illinois,787573,7598,14116,99
04/14/2020,Washington,10694,156,546,38
05/29/2020,Wyoming,891,15,15,0
07/10/2020,Mississippi,34622,0,1215,0
04/25/2020,Wyoming,491,18,7,0
03/05/2021,Nevada,295460,391,5020,15
08/05/2020,Nebraska,27489,311,335,3
04/10/2020,Michigan,22562,1058,1278,202
02/22/2021,Nebraska,199306,261,2050,3
01/24/2021,Illinois,1101819,3292,20680,35
02/24/2020,Mississippi,0,0,0,0
04/02/2021,Nevada,304454,342,5260,4
02/22/2020,New Jersey,0,0,0,0
12/05/2020,Virginia,255053,3880,4200,3
10/07/2020,Montana,16063,340,193,1
10/15/2020,Maryland,134329,781,4032,4
12/22/2020,Idaho,132594,1717,1313,12
07/14/2020,Nevada,29832,1088,636,19
08/04/2020,Minnesota,57779,617,1670,10
05/10/2020,Indiana,24126,394,1508,18
02/28/2021,Maryland,382702,603,7879,10
02/26/2021,Virginia,574314,1675,8382,185
06/16/2020,Virgin Islands,73,0,6,0
04/07/2020,Wisconsin,2578,138,92,15
08/23/2020,Virginia,113630,1558,2471,28
12/30/2020,Washington,242330,1484,3420,51
11/03/2020,Indiana,188066,2881,4439,49
03/05/2020,Wisconsin,1,0,0,0
04/27/2020,Wisconsin,6081,170,281,9
01/23/2021,North Dakota,96817,97,1411,0
05/12/2020,North Carolina,15346,301,577,27
05/04/2020,Oregon,2759,79,109,0
06/05/2020,Michigan,63539,5298,5855,270
01/23/2021,New Jersey,657536,7147,20934,59
02/23/2021,District of Columbia,39844,89,998,3
05/13/2020,Nebraska,9075,383,107,4
12/08/2020,Montana,69346,755,763,21
03/01/2021,Nevada,293980,226,4957,0
02/20/2021,Illinois,1172824,1922,22426,58
02/21/2020,Wisconsin,0,0,0,0
02/06/2021,Minnesota,467217,993,6357,16
06/19/2020,Federated States of Micronesia,0,0,0,0
11/03/2020,Rhode Island,35224,558,1227,1
02/14/2020,Maryland,0,0,0,0
08/13/2020,Nevada,58856,586,1058,34
09/28/2020,North Dakota,21402,419,239,5
05/31/2020,California,110583,3705,4213,57
07/28/2020,Nebraska,25157,268,321,4
10/09/2020,Vermont,1846,8,58,0
11/24/2020,Louisiana,224403,3243,6323,39
09/05/2020,California,727239,4956,13643,153
03/17/2021,Washington,352012,903,5156,7
05/02/2020,Nevada,5311,84,257,3
01/28/2021,Michigan,606488,2255,15402,88
02/04/2020,Mississippi,0,0,0,0
09/15/2020,Rhode Island,23127,124,1100,2
08/29/2020,Mississippi,82029,735,2427,14
03/25/2020,Wisconsin,585,128,6,1
03/20/2020,Arizona,63,19,1,1
03/09/2020,Oregon,14,0,0,0
04/07/2020,California,15865,1529,374,31
02/23/2020,Wyoming,0,0,0,0
10/01/2020,New Jersey,211299,711,16127,5
12/13/2020,Washington,202063,2328,2879,0
03/26/2021,Minnesota,512097,1699,6899,7
01/28/2020,Alabama,0,0,0,0
09/20/2020,Rhode Island,23686,43,1115,4
06/20/2020,Maine,2938,0,102,0
02/08/2020,Maryland,0,0,0,0
08/19/2020,Guam,599,0,5,0
05/07/2020,Kentucky,6129,195,294,11
08/18/2020,Illinois,210926,1740,7993,26
06/23/2020,New Hampshire,5571,13,343,4
10/10/2020,Wisconsin,155602,2971,1468,17
04/27/2020,Michigan,38210,432,3407,92
08/16/2020,Nebraska,30372,131,361,0
08/11/2020,North Dakota,7970,85,120,2
07/22/2020,Virgin Islands,336,28,7,1
03/10/2020,North Carolina,7,5,0,0
09/23/2020,Virginia,143492,902,3113,24
12/03/2020,South Carolina,228788,3071,4612,34
08/14/2020,Maryland,99693,818,3636,5
08/01/2020,Wyoming,2769,43,26,0
05/30/2020,Virginia,44607,996,1375,5
10/27/2020,Virginia,176754,1345,3616,16
07/17/2020,Illinois,160509,1427,7465,13
02/26/2021,Minnesota,482978,1147,6530,12
05/24/2020,North Dakota,2418,53,53,1
09/03/2020,Wisconsin,82922,740,1154,4
12/04/2020,District of Columbia,22480,316,693,1
07/10/2020,South Carolina,54105,1867,1002,21
02/06/2021,Vermont,12766,154,182,1
09/30/2020,Guam,2488,45,49,2
08/26/2020,Virginia,116579,1121,2527,12
07/25/2020,Indiana,61520,922,2895,11
12/31/2020,New Jersey,527784,5525,19042,90
04/08/2020,Nebraska,523,45,14,4
09/15/2020,South Carolina,137057,919,3222,15
01/18/2021,Virgin Islands,2260,0,24,0
01/24/2020,Michigan,0,0,0,0
07/22/2020,Idaho,16322,500,135,9
04/03/2020,Washington,6966,1283,284,23
07/01/2020,Mississippi,28770,870,1092,10
03/06/2021,North Carolina,872176,2027,11502,56
09/12/2020,Mississippi,89874,254,2697,12
01/26/2021,Michigan,602168,2075,15305,86
12/01/2020,Maine,12208,232,218,4
08/14/2020,Delaware,16396,429,593,0
12/16/2020,Arizona,429219,4837,7530,108
11/15/2020,South Carolina,197523,1507,4244,19
07/17/2020,Montana,2366,24,37,0
03/27/2021,Virginia,615367,1392,10199,20
07/20/2020,Rhode Island,17973,64,1016,2
11/25/2020,Kentucky,166139,3301,1835,26
02/18/2021,Mississippi,289892,360,6534,3
08/28/2020,California,688858,5329,12690,140
01/29/2020,Rhode Island,0,0,0,0
03/29/2020,Idaho,310,49,6,1
01/05/2021,Nebraska,171033,1448,1692,10
01/15/2021,Illinois,1059324,6642,19873,149
11/28/2020,Arizona,322774,4136,6624,36
08/06/2020,Virginia,97882,2015,2317,18
07/08/2020,Rhode Island,17191,65,994,0
03/16/2021,Indiana,673528,561,12876,12
12/03/2020,Wyoming,35078,571,257,27
11/27/2020,Virginia,233618,3173,4054,10
06/07/2020,Maryland,58404,431,2776,27
04/25/2020,New Jersey,105523,3327,5863,246
04/01/2020,Nevada,1279,166,32,6
05/18/2020,Nevada,6921,49,379,14
01/25/2020,Louisiana,0,0,0,0
09/23/2020,Maine,5215,44,140,0
11/09/2020,South Carolina,187693,640,4142,14
01/22/2021,Montana,91049,400,1104,4
07/24/2020,Missouri,39474,1712,1178,-1
10/27/2020,North Carolina,263883,2141,4211,41
05/01/2020,Rhode Island,9351,290,378,14
03/29/2021,Oregon,164164,212,2375,0
12/12/2020,Wyoming,38907,122,321,0
02/12/2021,Missouri,545328,835,7453,11
10/17/2020,Michigan,159119,0,7317,0
01/25/2021,Idaho,160033,527,1681,12
07/31/2020,Federated States of Micronesia,0,0,0,0
06/12/2020,Washington,25171,392,1204,10
02/01/2020,New Jersey,0,0,0,0
06/13/2020,Minnesota,30172,377,1314,9
04/15/2020,New Hampshire,1139,48,32,5
03/12/2020,Nevada,11,4,0,0
01/05/2021,Rhode Island,95611,1581,2008,13
03/16/2021,New Hampshire,79070,257,1202,3
07/03/2020,North Dakota,3722,65,89,9
02/19/2021,Maryland,375737,763,7697,20
10/12/2020,North Carolina,232747,1276,3773,3
10/26/2020,Maine,6311,57,146,0
10/05/2020,Indiana,125976,830,3681,7
09/30/2020,Wisconsin,129123,2459,1337,27
05/04/2020,Maine,1226,21,61,4
04/03/2021,Illinois,1254185,2839,23635,9
05/29/2020,Missouri,12806,173,738,31
07/24/2020,Michigan,85072,641,6400,5
06/02/2020,Delaware,9712,27,375,2
03/27/2021,New Jersey,892143,4662,24382,24
11/20/2020,Illinois,634395,13012,11795,147
03/05/2020,Nevada,1,1,0,0
03/12/2020,Rhode Island,20,6,0,0
10/16/2020,Vermont,1917,14,58,0
03/31/2020,Maine,303,0,5,0
08/13/2020,Maine,4115,26,126,0
12/11/2020,Arizona,394512,6983,7245,91
01/24/2020,North Dakota,0,0,0,0
03/10/2021,Nebraska,203890,303,2122,2
08/16/2020,Maryland,100715,503,3641,2
07/11/2020,Rhode Island,17337,33,1000,3
06/11/2020,Delaware,10173,66,414,0
06/02/2020,Washington,22157,180,1129,5
03/27/2020,Alabama,639,108,3,2
10/31/2020,District of Columbia,17266,122,646,0
05/27/2020,New Hampshire,4286,55,223,9
02/26/2021,New Hampshire,74893,325,1167,4
03/03/2021,North Carolina,865554,2145,11363,75
08/11/2020,Connecticut,50684,117,4444,0
04/02/2021,South Carolina,555920,1005,9205,4
03/13/2021,Vermont,16698,75,214,2
06/01/2020,Virgin Islands,70,1,6,0
10/24/2020,Oregon,41348,0,649,0
10/01/2020,Wisconsin,132123,3000,1358,21
06/23/2020,Federated States of Micronesia,0,0,0,0
08/30/2020,Delaware,17343,-113,604,0
03/22/2021,Virginia,607234,1267,10137,10
03/10/2020,Nebraska,4,0,0,0
02/07/2021,Connecticut,259372,0,7214,0
01/24/2021,New Jersey,662808,5272,20951,17
06/28/2020,Illinois,142776,646,7089,15
06/17/2020,Rhode Island,16192,51,928,6
10/02/2020,District of Columbia,15423,65,629,1
07/07/2020,Rhode Island,17126,50,994,2
03/11/2021,Vermont,16500,129,211,0
01/18/2021,Louisiana,369951,971,8253,50
09/08/2020,Nevada,72348,130,1426,0
09/29/2020,Virginia,148272,756,3208,21
03/12/2020,Kentucky,11,7,0,0
02/05/2021,New Jersey,713324,4228,21886,93
09/13/2020,Louisiana,158390,1281,5235,33
10/26/2020,Minnesota,135372,1570,2406,4
02/15/2020,Vermont,0,0,0,0
06/13/2020,Nevada,10964,286,481,19
04/29/2020,Rhode Island,8711,358,340,18
12/24/2020,North Carolina,502214,0,6480,0
11/07/2020,Delaware,26258,0,716,0
06/09/2020,Virgin Islands,71,0,6,0
07/09/2020,Mississippi,34622,1031,1215,11
04/25/2020,Delaware,3576,134,112,12
09/13/2020,Minnesota,84949,638,1974,3
10/01/2020,North Carolina,212909,2277,3579,47
06/28/2020,Michigan,69946,267,6157,4
12/23/2020,Virgin Islands,1967,33,23,0
09/03/2020,Maryland,110831,819,3789,11
01/01/2021,California,2292568,47189,25971,585
03/20/2020,Wyoming,22,4,0,0
03/22/2021,Mississippi,303238,306,6977,21
03/14/2021,South Carolina,537641,580,9016,6
10/04/2020,Kentucky,72617,616,1209,4
12/29/2020,Federated States of Micronesia,0,0,0,0
02/04/2020,North Dakota,0,0,0,0
11/01/2020,Kentucky,108642,1423,1489,4
07/26/2020,Connecticut,48776,0,4413,0
09/26/2020,Illinois,288815,2441,8832,25
11/03/2020,Idaho,67024,1179,647,15
08/14/2020,Indiana,78632,1067,3113,8
03/11/2021,Montana,101424,181,1391,4
09/13/2020,Nevada,73766,317,1487,3
12/22/2020,District of Columbia,26900,160,744,2
03/07/2021,Kentucky,410709,525,4819,13
02/23/2021,Federated States of Micronesia,1,0,0,0
03/30/2021,Delaware,94573,171,1559,7
01/29/2021,Louisiana,397276,2367,8801,58
01/20/2021,Montana,90255,391,1094,1
07/30/2020,Oregon,18131,410,316,5
03/27/2020,Mississippi,579,0,8,1
10/21/2020,Vermont,1972,16,58,0
07/16/2020,Oregon,13509,428,249,2
03/03/2021,Idaho,172288,452,1876,5
08/08/2020,Montana,4952,64,75,1
10/01/2020,Maine,5468,37,142,0
09/21/2020,New Hampshire,7952,5,438,0
02/10/2021,Washington,324706,681,4603,45
12/25/2020,Michigan,508449,0,12415,0
11/27/2020,Missouri,309291,2513,3809,1
12/04/2020,Montana,66436,1314,727,5
03/17/2020,Mississippi,34,22,0,0
07/28/2020,North Carolina,116826,1805,1820,30
07/10/2020,North Carolina,81534,2007,1479,18
03/28/2020,Maryland,992,218,5,0
07/28/2020,Illinois,174973,1076,7638,30
05/18/2020,Montana,470,0,16,0
05/22/2020,Delaware,8690,161,324,2
01/26/2020,Michigan,0,0,0,0
01/04/2021,Rhode Island,94030,1153,1995,19
06/21/2020,Missouri,17935,365,956,1
05/15/2020,New Jersey,144057,1214,10138,192
11/13/2020,Federated States of Micronesia,0,0,0,0
01/27/2021,North Dakota,97305,145,1417,1
11/10/2020,Maine,8202,142,158,2
04/29/2020,Indiana,17182,594,1065,73
08/25/2020,Louisiana,144116,550,4797,33
03/08/2020,Alabama,0,0,0,0
03/15/2020,Michigan,53,28,0,0
08/10/2020,Connecticut,50567,247,4444,3
04/01/2021,Connecticut,312468,1580,7900,14
04/03/2020,Arizona,1769,171,41,9
09/10/2020,South Carolina,132628,1017,3140,22
02/18/2020,Missouri,0,0,0,0
03/20/2021,Guam,7780,0,134,0
01/13/2021,Kentucky,313282,4553,2991,47
06/11/2020,Maryland,60613,416,2900,25
04/03/2020,Montana,262,18,5,0
07/13/2020,Maryland,74260,733,3334,9
09/15/2020,California,760013,2235,14451,66
11/05/2020,Louisiana,190845,681,5995,20
04/05/2021,Washington,370017,705,5285,7
